step,pv,prompt_sha1,prompt_head,bf16_correct,nvfp4_correct,n,bf16_min_status,bf16_max_status,nvfp4_min_status,nvfp4_max_status,bf16_min_len,nvfp4_min_len
164,163,5ca8b9695e17,Let $a$ and $b$ be positive real numbers with $a\ge b$. Let $\rho$ be the maximu,0,0,8,truncated_length,truncated_length,truncated_length,completed,4354,4176
164,163,0cb66cf27e8f,The figure shown consists of a right triangle and two squares. If the figure's t,0,0,8,completed,completed,completed,completed,772,1153
164,163,191a82011fe2,The vertices of hexagon $ABCDEF$ lie on a circle. The sides of the hexagon are g,0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,5322,5312
165,164,74bea80315cb,Define a sequence of complex numbers by $z_1 = 0$ and \[z_{n + 1} = z_n^2 + i\]f,0,0,8,completed,completed,completed,completed,2031,2246
165,164,4543ce2af195,"For some integers $a$ and $b$, the function $f(x) = ax + b$ has the properties t",4,0,8,completed,completed,completed,completed,1621,1824
165,164,852b3cada591,How many positive integer factors of $2020$ have more than $3$ factors? (As an e,2,0,8,completed,completed,completed,completed,2448,2282
165,164,d181ec2933f0,"In the interior of the square $ABCD$, the point $P$ is located such that $\angle",0,0,8,truncated_length,completed,completed,completed,5903,2349
165,164,7ae3436adec1,Let $ABCD$ be a convex quadrilateral with positive area such that every side has,0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,5412,4670
165,164,41650b82a74e,"Let $ABCD$ be a trapezoid with $AD$ parallel to $BC$, $AD = 2$,  and $BC = 1$. L",3,0,8,completed,completed,truncated_length,completed,3771,4623
165,164,27fd65675b61,Let $s(n)$ denote the number of $1$'s in the binary representation of $n$. Compu,2,1,8,completed,completed,completed,completed,2974,2939
165,164,b1c31565ed84,"Let a sequence be defined as follows: $a_0=1$, and for $n>0$, $a_n$ is $\frac{1}",3,3,8,completed,completed,completed,completed,2187,2160
166,165,137613086120,"A page of an exercise book is painted with $23$ colors, arranged in squares. A p",2,4,8,truncated_length,completed,completed,completed,8567,3709
166,165,ddc184c4380d,"Below is a portion of the graph of a function, $y=u(x)$:  [asy] import graph; si",5,4,8,completed,completed,completed,completed,1636,1711
166,165,6257674cee33,Define a sequence $\{a_{i}\}$ by $a_{1}=3$ and $a_{i+1}=3^{a_{i}}$ for $i \geq 1,1,0,8,truncated_length,completed,truncated_length,truncated_length,4207,4520
166,165,933cb14a6b28,How many integers $-11 \leq n \leq 11$ satisfy $(n-2)(n+4)(n + 8)<0$?  Remember ,2,0,8,completed,completed,completed,completed,2001,1794
166,165,2937188baaaf,"In trapezoid $ABCD$, where $AD \parallel BC$ and $\angle ABC + \angle CDA = 270^",0,0,8,completed,truncated_length,completed,truncated_length,4391,4207
166,165,5971fcb1db24,"Let $S = \{1, 2, 3, \ldots, 280\}$. Find the smallest integer $n$ such that each",1,0,8,truncated_length,completed,truncated_length,completed,6466,5690
166,165,57c421143784,The polynomial $$g(x) = x^3 - x^2 - (m^2 + m) x + 2m^2 + 4m + 2$$is divisible by,1,1,8,completed,completed,completed,completed,2860,3197
166,165,e41555d5e27a,What is the largest positive integer $n$ for which there is a unique integer $k$,3,1,8,truncated_length,completed,completed,completed,4570,4185
167,166,a1efb93359d9,All the natural numbers from $1$ to $1982$ are gathered in an array in an arbitr,2,2,8,completed,completed,completed,completed,2881,6904
167,166,5e8d647b213f,Corners are sliced off a unit cube so that the six faces each become regular oct,1,0,8,completed,completed,completed,completed,3882,4134
167,166,7191778276d0,Find $x$ if \[3 \arctan \frac{1}{4} + \arctan \frac{1}{20} + \arctan \frac{1}{x},4,0,8,completed,completed,completed,completed,3601,4013
167,166,602ea0c64a74,Find the largest prime number less than $2008$ that is a divisor of some integer,0,2,8,completed,completed,completed,completed,3422,3534
167,166,76c353344d16,"In the USA, standard letter-size paper is 8.5 inches wide and 11 inches long. Wh",0,1,8,truncated_length,truncated_length,truncated_length,completed,4677,4126
167,166,f681bc9003be,There is a smallest positive real number $a$ such that there exists a positive r,7,5,8,truncated_length,completed,completed,completed,5052,2737
167,166,157d9ce21c87,What are the last two digits of the number $(11^2 + 15^2 + 19^2 + \ldots + 2007^,8,4,8,completed,completed,completed,completed,2641,2705
167,166,2e7289e7ee67,What is the largest integer $n$ such that $2^n + 65$ is equal to the square of a,5,2,8,completed,completed,truncated_length,completed,2058,3790
168,167,3018dfb31ae9,A harmonic progression is a sequence of numbers such that their reciprocals are ,0,0,8,completed,completed,completed,completed,1445,1437
168,167,7f123c027e12,"A rectangle, with sides parallel to the $x$-axis and $y$-axis, has opposite vert",0,2,8,completed,completed,completed,completed,4208,4027
168,167,e9836a3a8afc,Is there a quadrilateral $ABCD$ of area 1 such that for any point O inside it th,0,0,8,completed,completed,truncated_length,completed,2913,5875
168,167,11af82a92ee3,"Let $N$ be the greatest integer multiple of 8, no two of whose digits are the sa",2,2,8,completed,completed,truncated_length,completed,3731,5065
168,167,6e51bfe4098d,Let $p$ be a prime number. Let $J$ be the set of all $2 \times 2$ matrices $\bin,3,0,8,truncated_length,truncated_length,completed,completed,5353,4544
168,167,85df56682122,Let \(ABCD\) be an isosceles trapezoid with parallel bases \(\overline{AB}\) and,1,0,8,truncated_length,completed,truncated_length,truncated_length,5154,5114
168,167,d134bc6c1ef5,Split a face of a regular tetrahedron into four congruent equilateral triangles.,0,0,8,completed,truncated_length,completed,truncated_length,5290,6760
168,167,592df3659313,"Squares $ABCD$ and $AEFG$, each with side length $12$, overlap such that $\trian",1,0,8,truncated_length,completed,completed,truncated_length,6147,4312
169,168,14d7de4b208b,"A library has six identical copies of a certain book. At any given time, some of",0,1,8,completed,completed,completed,completed,1059,978
169,168,09c38d9387c3,Compute the value of the sum: \[ \frac{1}{1 + \tan^3 0^\circ} + \frac{1}{1 + \ta,1,4,8,truncated_length,completed,completed,completed,4672,2215
169,168,fe9471b41cce,Determine the number of rational numbers whose decimal expansion is of the form ,8,4,8,completed,completed,completed,completed,3622,3789
169,168,15bede998394,Find all the real numbers $k$ such that for any non-zero real numbers $a$ and $b,3,3,8,truncated_length,completed,completed,truncated_length,5127,3785
169,168,69a9be0717f7,Four complex numbers lie at the vertices of a square in the complex plane. Three,0,0,8,completed,completed,completed,completed,3542,2707
169,168,e9c9d4178178,Let $a$ and $b$ be real numbers satisfying $2(\sin a + \cos a) \sin b = 3 - \cos,5,0,8,completed,completed,completed,truncated_length,3223,3962
169,168,b93c01a98456,Pablo buys popsicles for his friends. The store sells single popsicles for $1 ea,0,0,8,completed,completed,completed,completed,2122,2023
169,168,9895bd902cf0,The diagram below shows a regular hexagon with an inscribed square where two sid,0,0,8,truncated_length,truncated_length,completed,completed,6505,3852
170,169,eaa83588b691,A circle with radius $r$ has an area of $505$. Compute the area of a circle with,0,0,8,completed,completed,completed,completed,692,950
170,169,17a301eab85c,Compute $\displaystyle \sum_{n=2}^\infty \sum_{k=1}^{n-1} \frac{k}{2^{n+k}}$.The,1,1,8,completed,completed,truncated_length,completed,2060,4264
170,169,ba8440f7b8b6,Consider all functions $f: \mathbb{N} \to \mathbb{N}$ satisfying $f(t^2 f(s)) = ,0,0,8,completed,completed,truncated_length,completed,2363,5183
170,169,7f17064eb21b,"How many positive integers less than $10,000$ have at most two different digits?",1,0,8,completed,completed,truncated_length,truncated_length,5578,6596
170,169,fac867ccde94,I had been planning to work for 20 hours a week for 12 weeks this summer to earn,0,0,8,completed,completed,completed,completed,814,527
170,169,0475f942fbf1,"Let $A_n$ denote the answer to the $n$th problem on this contest ($n=1, \dots, 3",4,3,8,completed,completed,completed,completed,1424,2000
170,169,dafd5998cb64,"Let $x$, $y$, $z$ be positive real numbers satisfying the simultaneous equations",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,3997,3992
170,169,29f3592bd196,The deputies in a parliament were split into $10$ fractions. According to regula,0,0,8,truncated_length,truncated_length,truncated_length,completed,7963,7838
171,170,7e677bfbd273,A small block with an initial speed $v_0$ smoothly moves onto a sloped big block,0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,5461,5395
171,170,519284719ef2,Compute the sum of the series \( \sum_{k=0}^{\infty} \frac{1}{(4 k+1)(4 k+2)(4 k,0,0,8,truncated_length,completed,completed,completed,4366,4437
171,170,a942ecf2053e,"Holding a rectangular sheet of paper $ABCD$, Prair folds triangle $ABD$ over dia",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,4544,4611
171,170,b676667194bf,"In the expansion of $(ax + b)^{2000},$ where $a$ and $b$ are relatively prime po",7,5,8,completed,completed,completed,completed,1653,1827
171,170,5ea59f625d23,"Let $f(x) = 15x - 2016$. If $f(f(f(f(f(x))))) = f(x)$, find the sum of all possi",7,6,8,completed,completed,completed,completed,3406,3585
171,170,27bb0ee2d629,There are positive integers that have these properties:      the sum of the squa,1,0,8,completed,completed,completed,completed,2900,2660
171,170,6d81008f932c,What is the tens digit of $2015^{2016}-2017?$  Remember to put your answer on it,3,0,8,completed,completed,completed,completed,1414,1919
171,170,04b6df52a8cd,"\begin{asy} size(5cm); defaultpen(fontsize(6pt)); draw((0,0)--(4,0)--(4,4)--(0,4",0,0,8,completed,completed,completed,completed,3195,1953
172,171,420fbf1168ee,A cross-pentomino is a shape that consists of a unit square and four other unit ,0,0,8,completed,completed,completed,completed,2696,1420
172,171,3a45bcb19c86,Carolyn and Paul are playing a game starting with a list of the integers $1$ to ,0,0,8,completed,completed,completed,completed,2368,2269
172,171,23a78dd31737,"Circles $A$, $B$, and $C$ each have a radius of $1$. Circles $A$ and $B$ share o",1,0,8,completed,completed,completed,completed,3849,4979
172,171,c85249dd2bb1,Find the decimal form of the largest prime divisor of \(100111011_6\).  Remember,1,0,8,completed,completed,completed,completed,3247,2460
172,171,acdbc69a0fc0,"Let $\omega_1$ be a circle of radius 6, and let $\omega_2$ be a circle of radius",0,0,8,completed,truncated_length,truncated_length,truncated_length,6354,5995
172,171,5cb5b8169ab8,Say that a 4-digit positive integer is \textit{mixed} if it has 4 distinct digit,3,0,8,completed,completed,truncated_length,completed,5381,7035
172,171,7f78f53b00db,What is the maximum possible value of $k$ for which $2013$ can be expressed as a,5,3,8,completed,completed,truncated_length,completed,2625,4437
172,171,089078d2ed18,"What is the radius of the circle inscribed in triangle $ABC$ if $AB = 22, AC=12,",0,0,8,completed,completed,completed,completed,1535,1643
173,172,3fa0ac82e6cc,"Circles $\omega_1$ and $\omega_2$ intersect at two points $P$ and $Q,$ and their",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,6238,6105
173,172,e2a6ef1ade8b,"For a positive integer $n$, let $A(n)$ be the remainder when $n$ is divided by $",7,0,8,completed,completed,completed,completed,1960,1879
173,172,a08dd5fcf57c,"For how many positive integers $n$, $1 \leq n \leq 2008$, can the set $\{1, 2, 3",6,6,8,truncated_length,completed,completed,completed,5497,2272
173,172,b575cc2203c3,"How many lattice points $(v, w, x, y, z)$ does a 5-sphere centered on the origin",0,0,8,completed,truncated_length,completed,completed,4724,3919
173,172,4835adf0c75d,If $ABCDE$ is a regular pentagon and $X$ is a point in its interior such that $\,0,0,8,truncated_length,completed,completed,completed,4678,3921
173,172,70137eb7ad2c,"Six distinct positive integers are randomly chosen between $1$ and $2006$, inclu",5,3,8,completed,completed,completed,completed,1179,1265
173,172,145b9d5047fe,"Square $ABCD$ has side length $7$. Let $A_1$, $B_1$, $C_1$, and $D_1$ be points ",1,0,8,completed,completed,completed,truncated_length,4066,5078
173,172,9ba16ed39608,The numbers $2^{1989}$ and $5^{1989}$ are written out one after the other (in de,1,0,8,completed,completed,completed,completed,1542,1316
174,173,3ff8bff5c69b,A line in the plane of a triangle $T$ is called an equalizer if it divides $T$ i,0,0,8,completed,completed,completed,completed,2669,2368
174,173,5f17a421651d,"Call an ordered triple $(a, b, c)$ of integers feral if $b -a, c - a$ and $c - b",1,0,8,completed,completed,completed,completed,4734,4559
174,173,3f28f8ed25e2,I had $\$30$ in allowance money and spent it as indicated in the pie graph shown,0,0,8,completed,completed,completed,completed,1327,1207
174,173,cebd0750dcf9,"If \(a+b=b-c=c-a=3\), find the value of \(a+b+c\) in the form of \(\frac{k}{m}\)",1,0,8,completed,completed,completed,completed,1201,1334
174,173,04b353534a1f,"Let $S = \{2^0,2^1,2^2,\ldots,2^{10}\}$. Consider all possible positive differen",1,0,8,completed,completed,completed,completed,2805,3836
174,173,e8e6c0281d5d,"Let $S$ be the set of all rational numbers $r$ , $0<r<1$ , that have a repeating",0,0,8,truncated_length,truncated_length,truncated_length,completed,5292,5127
174,173,c612f8bc1c78,"There are $5$ dogs, $4$ cats, and $7$ bowls of milk at an animal gathering. Dogs",3,0,8,completed,completed,completed,completed,2529,2904
174,173,fca03feb6c13,What is the value of  \(\left(\left((2+1)^{-1}+1\right)^{-1}+1\right)^{-1}+1?\) ,0,0,8,completed,completed,completed,completed,849,893
175,174,604ec1a1cd44, Let $S$ be the set of points in the Cartesian plane that satisfy  $\Big|\big||x,0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,5096,5238
175,174,09d93a7b8195,Find the largest constant $C$ so that \[x^2 + y^2 + 1 \ge C(x + y)\]for all real,2,0,8,completed,completed,completed,completed,2025,1916
175,174,3fe538609547,Find the sum of all the positive integers that have at most three (not necessari,0,0,8,completed,completed,completed,completed,4191,3768
175,174,56b5d7bad5e8,"Given $\triangle ABC$ with $\angle A = 15^{\circ}$, let $M$ be the midpoint of $",0,0,8,truncated_length,truncated_length,truncated_length,completed,5184,4987
175,174,a491947aa9bf,"How many four-digit integers $abcd$, with $a \neq 0$, have the property that the",0,0,8,completed,completed,truncated_length,completed,4806,5429
175,174,85da3030ea07,Let $ABCD$ be a rectangle with $AB = 6$ and $BC = 6 \sqrt{3}$. We construct four,1,0,8,truncated_length,completed,truncated_length,truncated_length,4377,4826
175,174,2de93753c4f7,"Let $a$, $b$, and $c$ be real numbers satisfying the equations: \[ a^3 + abc = 2",0,0,8,truncated_length,completed,truncated_length,truncated_length,4410,4289
175,174,583a6c7e1d88,Two different positive numbers \(a\) and \(b\) each differ from their reciprocal,3,0,8,truncated_length,completed,truncated_length,truncated_length,5097,5548
176,175,58b9bdc53012,$$\frac{2}{\sqrt{4-3\sqrt[4]{5}+2\sqrt{5}-\sqrt[4]{125}}}=a+\sqrt[b]{c}$$ Find t,1,2,8,truncated_length,completed,completed,completed,4513,2165
